"","auth","piece","line"
"211","sakaguchi","furusatoni_yosuru_sanka.txt","それ故、私は、姉に会うことを欲しなかった。"
"212","sakaguchi","furusatoni_yosuru_sanka.txt","全て親密さは、風景である私にふさわしくなかった。"
"213","sakaguchi","furusatoni_yosuru_sanka.txt","それは、苦い刺戟を私に残した。"
"214","sakaguchi","furusatoni_yosuru_sanka.txt","私は襤褸であった。"
"215","sakaguchi","furusatoni_yosuru_sanka.txt","人の親密さを、受けとめるに足る弾力は、私の中に已になかった。"
"216","sakaguchi","furusatoni_yosuru_sanka.txt","同じ土地に、姉の病むをききながら、見舞に行くことを、毎日見合わせた。"
"217","sakaguchi","furusatoni_yosuru_sanka.txt","彷徨の行きずりに、ときどき、薬品の香が鼻にまつわった。"
"218","sakaguchi","furusatoni_yosuru_sanka.txt","私は目を閉じて、知らぬ顔をした。"
"219","sakaguchi","furusatoni_yosuru_sanka.txt","私はアイスクリームを食べた。"
"220","sakaguchi","furusatoni_yosuru_sanka.txt","匙を、ながく、しゃぶっていた。"
"221","sakaguchi","furusatoni_yosuru_sanka.txt",""
"222","sakaguchi","furusatoni_yosuru_sanka.txt","太陽の黒点を、町の新聞が論じていた。"
"223","sakaguchi","furusatoni_yosuru_sanka.txt",""
"224","sakaguchi","furusatoni_yosuru_sanka.txt","訪れはせぬつもりで、病院の前へ私は来ていた。"
"225","sakaguchi","furusatoni_yosuru_sanka.txt","私は往復した。"
"226","sakaguchi","furusatoni_yosuru_sanka.txt","看護婦が私を見ていた。"
"227","sakaguchi","furusatoni_yosuru_sanka.txt","私は病院へ這入った。"
"228","sakaguchi","furusatoni_yosuru_sanka.txt","姉は出迎えに走り出た。"
"229","sakaguchi","furusatoni_yosuru_sanka.txt","常人と殆んど変りは見えなかった。"
"230","sakaguchi","furusatoni_yosuru_sanka.txt","ただ、死ぬことを心に決めた、実に淋しい白さがあった。"
"231","sakaguchi","furusatoni_yosuru_sanka.txt","田舎から見舞に来た子供達が、丁度帰ったあとだった。"
"232","sakaguchi","furusatoni_yosuru_sanka.txt","たべちらした物の跡が、部屋一面に散乱していた。"
"233","sakaguchi","furusatoni_yosuru_sanka.txt","楽しげな子供達を乗せた汽車が、私の目に勇ましく鉄橋を渡った。"
"234","sakaguchi","furusatoni_yosuru_sanka.txt","子供を楽しく暮させるために、如何なる仮面をも創り出す人だった、私の姉は。"
"235","sakaguchi","furusatoni_yosuru_sanka.txt","姉は子供について語った。"
"236","sakaguchi","furusatoni_yosuru_sanka.txt","長女に結婚の話が持ち上っていた。"
"237","sakaguchi","furusatoni_yosuru_sanka.txt","その心配で、姉は病を忘れがちだった。"
"238","sakaguchi","furusatoni_yosuru_sanka.txt","私は煙草を何本もふかした。"
"239","sakaguchi","furusatoni_yosuru_sanka.txt","姉は私にマッチを擦った。"
"240","sakaguchi","furusatoni_yosuru_sanka.txt","姉は私の吸いがらを掌にのせて、長くそれをもてあそんでいた。"
"241","sakaguchi","furusatoni_yosuru_sanka.txt","夢に植物を見ると姉は語った。"
"242","sakaguchi","furusatoni_yosuru_sanka.txt",""
"243","sakaguchi","furusatoni_yosuru_sanka.txt","「お前のために素敵な晩餐会を開きたい……」"
"244","sakaguchi","furusatoni_yosuru_sanka.txt","その言葉を、姉は時々くり返した。"
"245","sakaguchi","furusatoni_yosuru_sanka.txt","私は、ルイ十四世が、かつて開いた宴会の献立を、姉に語った。"
"246","sakaguchi","furusatoni_yosuru_sanka.txt","姉は山毛欅の杜で食事をしたことがあったと語った。"
"247","sakaguchi","furusatoni_yosuru_sanka.txt","虚勢を張って、二人はいつまでも、空々しい夢物語をつづけた。"
"248","sakaguchi","furusatoni_yosuru_sanka.txt","毎日病院を訪れることを約束した。"
"249","sakaguchi","furusatoni_yosuru_sanka.txt","子供達の見えない日には、私が病院に泊まることを約束した。"
"250","sakaguchi","furusatoni_yosuru_sanka.txt",""
"251","sakaguchi","furusatoni_yosuru_sanka.txt","雪国の真夏は、一種特別の酷暑を運んだ。"
"252","sakaguchi","furusatoni_yosuru_sanka.txt","ひねもす無風状態がつづいた。"
"253","sakaguchi","furusatoni_yosuru_sanka.txt","そのまま陽が落ちて、夜も暑気が衰えなかった。"
"254","sakaguchi","furusatoni_yosuru_sanka.txt","姉はしきりに氷を摂った。"
"255","sakaguchi","furusatoni_yosuru_sanka.txt","窓の外に、重苦しく垂れている無果花の葉があった。"
"256","sakaguchi","furusatoni_yosuru_sanka.txt","それに月が落ちていた。"
"257","sakaguchi","furusatoni_yosuru_sanka.txt","姉はそれに水を撒いた。"
"258","sakaguchi","furusatoni_yosuru_sanka.txt",""
"259","sakaguchi","furusatoni_yosuru_sanka.txt",""
"260","sakaguchi","furusatoni_yosuru_sanka.txt","数日の中には、流石に一人知り人に出会った。"
"261","sakaguchi","furusatoni_yosuru_sanka.txt","二三の立ち話を交えて、笑うこともなく、別れた。"
"262","sakaguchi","furusatoni_yosuru_sanka.txt","又一人会った。"
"263","sakaguchi","furusatoni_yosuru_sanka.txt","彼は年老いた車夫だった。"
"264","sakaguchi","furusatoni_yosuru_sanka.txt","私に、車に乗ることを、しきりにすすめた。"
"265","sakaguchi","furusatoni_yosuru_sanka.txt","私をのせて、車は日盛りに石のある道を廻転した。"
"266","sakaguchi","furusatoni_yosuru_sanka.txt","年と共に隆盛である幸福を、歌うように彼は告げた。"
"267","sakaguchi","furusatoni_yosuru_sanka.txt","私は、よろこばしげに笑った。"
"268","sakaguchi","furusatoni_yosuru_sanka.txt","幌がふるえた。"
"269","sakaguchi","furusatoni_yosuru_sanka.txt","ビヤホールに一人の女給が、表戸を拭いていた。"
"270","sakaguchi","furusatoni_yosuru_sanka.txt","車夫の家で、私達は水瓜を食べた。"
"271","sakaguchi","furusatoni_yosuru_sanka.txt",""
"272","sakaguchi","furusatoni_yosuru_sanka.txt",""
"273","sakaguchi","furusatoni_yosuru_sanka.txt","彼女の家に、別の家族が住んでいた。"
"274","sakaguchi","furusatoni_yosuru_sanka.txt","幼かった少女が、背をもたせて電線を見ていた門は、松の葉陰に堅く扉を閉じていた。"
"275","sakaguchi","furusatoni_yosuru_sanka.txt","三角の陽が影を切った。"
"276","sakaguchi","furusatoni_yosuru_sanka.txt",""
"277","sakaguchi","furusatoni_yosuru_sanka.txt","私は耳を澄ました。"
"278","sakaguchi","furusatoni_yosuru_sanka.txt","私は忍びやかに通りすぎた。"
"279","sakaguchi","furusatoni_yosuru_sanka.txt","私は窓を仰いだ。"
"280","sakaguchi","furusatoni_yosuru_sanka.txt","長くして、私はただ笑った。"
"281","sakaguchi","furusatoni_yosuru_sanka.txt","私は海へ行った。"
"282","sakaguchi","furusatoni_yosuru_sanka.txt","人気ない銀色の砂浜から、私は海中へ躍り込んだ。"
