"","auth","piece","line"
"207","sakaguchi","fubuki_monogatari.txt","そして文子を見てゐるうちに、左門が自分を故郷へよんだ魂胆が、分りかけてきたのであつた。"
"208","sakaguchi","fubuki_monogatari.txt","この女と、やがて一緒になるだらう。"
"209","sakaguchi","fubuki_monogatari.txt","無気力な、ぬきさしならね予感のために暗らかつた。"
"210","sakaguchi","fubuki_monogatari.txt",""
"211","sakaguchi","fubuki_monogatari.txt","然し女。"
"212","sakaguchi","fubuki_monogatari.txt","卓一を故郷へよんだ面影は。"
"213","sakaguchi","fubuki_monogatari.txt","それは文子ではなかつたのだ。"
"214","sakaguchi","fubuki_monogatari.txt",""
"215","sakaguchi","fubuki_monogatari.txt","四年前のことだつた。"
"216","sakaguchi","fubuki_monogatari.txt",""
"217","sakaguchi","fubuki_monogatari.txt","卓一は古川澄江と知りあつた。"
"218","sakaguchi","fubuki_monogatari.txt","澄江も新潟をふるさとに持ち、ピアノの修業に没頭してゐた。"
"219","sakaguchi","fubuki_monogatari.txt","人々は、二人の結婚を、信じてゐた。"
"220","sakaguchi","fubuki_monogatari.txt","二人のひたむきな情熱によつて、結婚だけが、当然のことに思はれたのだ。"
"221","sakaguchi","fubuki_monogatari.txt",""
"222","sakaguchi","fubuki_monogatari.txt","卓一は、然し自然に澄江から離れていつた。"
"223","sakaguchi","fubuki_monogatari.txt","まるで澄江に裏切られ、棄てられたやうな、深い嘆きに沈むのだつた。"
"224","sakaguchi","fubuki_monogatari.txt","然し澄江から離れて行くのは、卓一なのだ。"
"225","sakaguchi","fubuki_monogatari.txt","澄江は愛しつづけてゐた。"
"226","sakaguchi","fubuki_monogatari.txt","卓一もそれを知つてゐた。"
"227","sakaguchi","fubuki_monogatari.txt","然し卓一の胸底を、常に裏切られた切なさが、去らなかつた。"
"228","sakaguchi","fubuki_monogatari.txt","その切なさを、どうすることもできないのだ。"
"229","sakaguchi","fubuki_monogatari.txt","次第に澄江から遠退くことに焦りだし、心は自然に荒みを深かめて、自暴自棄に落ちてゐた。"
"230","sakaguchi","fubuki_monogatari.txt",""
"231","sakaguchi","fubuki_monogatari.txt","スタンダアルは、メチルドに寄せる愛に就いて語ることを、かなり好んでゐたらしい。"
"232","sakaguchi","fubuki_monogatari.txt","二人に肉体の関係はなかつた。"
"233","sakaguchi","fubuki_monogatari.txt","彼がメチルドに会つたのは、その生涯の極めてわづかな時間のことだ。"
"234","sakaguchi","fubuki_monogatari.txt","特に深く立ち入つて、愛の告白を語り合つた仲でもない。"
"235","sakaguchi","fubuki_monogatari.txt","然し彼は失意のとき、また、そぞろ歩きのひととき、この恋を知りそめてのちの多くの時間は、メチルドの思ひ出によつて豊かになり、救はれもしたと言ふのであつた。"
"236","sakaguchi","fubuki_monogatari.txt","その恋は、人の世にいれられないが、神の前に許るされるであらう、と好みの誇大な表現で告白する。"
"237","sakaguchi","fubuki_monogatari.txt","この愛すべき恋愛道の大家は、それゆえ甚だ常識的でもあるのである。"
"238","sakaguchi","fubuki_monogatari.txt","彼は酔ふことが好きなのだ。"
"239","sakaguchi","fubuki_monogatari.txt","そして時代の精神が、恋の酔ひをさまさせるほど、苛酷でなかつた。"
"240","sakaguchi","fubuki_monogatari.txt",""
"241","sakaguchi","fubuki_monogatari.txt","まことの愛は、怖れのなかに、あるのだらうか。"
"242","sakaguchi","fubuki_monogatari.txt","これも奇矯だ。"
"243","sakaguchi","fubuki_monogatari.txt","然し愛情は甘くないのだ。"
"244","sakaguchi","fubuki_monogatari.txt","また愛情は、肉体を超えて、有りうるだらうか。"
"245","sakaguchi","fubuki_monogatari.txt","むしろまことの愛情は、肉体を怖れることがないだらうか。"
"246","sakaguchi","fubuki_monogatari.txt","これはどうも理解のできない節がある。"
"247","sakaguchi","fubuki_monogatari.txt","我々の精神内容には、あらゆる葛藤の歴史を賭けた複雑なからくりが隠されてゐるのだ。"
"248","sakaguchi","fubuki_monogatari.txt","精神は肉体を裏切り、肉体はまたその精神を裏切つて、今更その源へ還ることは困難らしい。"
"249","sakaguchi","fubuki_monogatari.txt","然しとかく人間は、聖母の姿を胸に秘めてゐやすいのだ。"
"250","sakaguchi","fubuki_monogatari.txt","愛の対象に、ひとつの神格を与えたくなつてしまふらしい。"
"251","sakaguchi","fubuki_monogatari.txt","これは純粋な恋ではない。"
"252","sakaguchi","fubuki_monogatari.txt","すくなくとも、肉体のもとめる恋ではないのである。"
"253","sakaguchi","fubuki_monogatari.txt","いはば人生観的な、思想活動と結びついた、極めて理知的な工作でもあらう。"
"254","sakaguchi","fubuki_monogatari.txt",""
"255","sakaguchi","fubuki_monogatari.txt","「あのひとは、多情な女だ」"
"256","sakaguchi","fubuki_monogatari.txt","卓一は、人に向つて、ときに浩嘆を洩らしたことがあつたのである。"
"257","sakaguchi","fubuki_monogatari.txt","然しその浩嘆ほど、彼の激しい切なさもなかつたのだが、またそのことほど彼の信じえぬ事柄もなかつた。"
"258","sakaguchi","fubuki_monogatari.txt",""
"259","sakaguchi","fubuki_monogatari.txt","なるほど澄江に、かつて愛人があつた。"
"260","sakaguchi","fubuki_monogatari.txt","澄江に限つたことではない。"
"261","sakaguchi","fubuki_monogatari.txt","卓一だつて、くされ縁の女があつた。"
"262","sakaguchi","fubuki_monogatari.txt","どつちにしても、二人以前の、すでに過去の話であつた。"
"263","sakaguchi","fubuki_monogatari.txt","澄江の心は、一途に卓一のものだつた。"
