"","auth","piece","line"
"180","sakaguchi","kogarashino_sakagurakara.txt","さればこそ尊公は酒と人間との区別を失ひ、酒は尊公の肋骨であり尊公は酒の肋骨……うむうむ、であるなぞと考へるのぢや。"
"181","sakaguchi","kogarashino_sakagurakara.txt","げに恐るべき誤謬ぢやよ。"
"182","sakaguchi","kogarashino_sakagurakara.txt","かるが故に――（と二十石の酒樽より酒をなみなみと受けて呑みほし）"
"183","sakaguchi","kogarashino_sakagurakara.txt","――かるが故に尊公は又人間能力の驚嘆すべき実際を悟らずして徒らに幻術をもてあそび、実は人間能力の限界内に於て極めて易々と実現しうべき事柄を恰も神通力によつてのみ可能であるなぞと、笑ふべき苦行をするのぢや。"
"184","sakaguchi","kogarashino_sakagurakara.txt","見よ。"
"185","sakaguchi","kogarashino_sakagurakara.txt","余の如きは理性の掟に厳として従ふが故に、ここに酒は茨となり木枯はまた頭のゼンマイをピチリといはせるのだけれども、余は亦理性と共に人間の偉大なる想像能力を信ずるが故に、尊公の幻術をもつてしては及びもつかぬ摩訶不思議を行ひ古今東西一つとして欲して能はぬものはないのぢやよ。"
"186","sakaguchi","kogarashino_sakagurakara.txt","世に想像の力ほど幻々奇怪を極め神出鬼没なるものは見当らぬのぢや。"
"187","sakaguchi","kogarashino_sakagurakara.txt","さればこそ乃公の行く手はいつも茨だが、目をつむれば茨は茨ならずしてたちどころに虹となり、虹と見ゆれど茨は本来茨だから茨には違ひないけれど亦虹なんぢやあ。"
"188","sakaguchi","kogarashino_sakagurakara.txt","しかし亦虹は茨――うう、面倒くさい話であるが（実際に於てかくの如く面倒であるのぢやよ）――だから余は断じて幸福であるのだ！"
"189","sakaguchi","kogarashino_sakagurakara.txt","と、酒樽にもたれて酔眼を見開き、勢あまつて尚も口だけをパクパクと動かしてゐたのだが、行者はニタニタと笑ひつつ面白さうに俺のパクパクを眺めながら焦燥らず周章てず尚も幾杯かを傾けてしばらく沈黙の後（ああ！悲劇の前奏曲よ！）静かに鼻の頭をこすつて"
"190","sakaguchi","kogarashino_sakagurakara.txt","――尊公は見下げ果てたる愚人ぢやよ。"
