"","auth","piece","line"
"171","sakaguchi","sobomu.txt","と、ふるへる声で、弥生はもう懇願するやうに呟いてゐた。"
"172","sakaguchi","sobomu.txt",""
"173","sakaguchi","sobomu.txt","顔をみつけて少し光の方へ壊してみると、口からか鼻からか流れ出たものが下の方にたまつてゐて、涙も流れてゐたし、顔は一面によごれてゐた。"
"174","sakaguchi","sobomu.txt","血のやうな黒いものも流れてゐた。"
"175","sakaguchi","sobomu.txt","ことぎれてゐるのだらうか？とにかく医者をよばう。"
"176","sakaguchi","sobomu.txt","……その考へが草吉の心に蘇みがへつたとき、同じ思ひを更に激しい恐怖と共に思ひだした二人の女は、両の眼をまとまりなく光らしてゐるばかりで、化石してゐるのだ。"
"177","sakaguchi","sobomu.txt","暫時さういふ沈黙がつづいたとき、下一杯にひろがつた形が、ねぢまげた顔のあたりから動きはじめたのであつた。"
"178","sakaguchi","sobomu.txt",""
"179","sakaguchi","sobomu.txt","当太郎は生き返つた。"
"180","sakaguchi","sobomu.txt","意識を失つてゐたのだつた。"
"181","sakaguchi","sobomu.txt",""
"182","sakaguchi","sobomu.txt","「生きてゐるんだよ」"
"183","sakaguchi","sobomu.txt","と、自分を看まもる人々に教へるやうに、彼は嗄れた声で呻いた。"
"184","sakaguchi","sobomu.txt","然しいくらか動かしかけた頭も元の場所へ再びぐつたりもぐしてしまつて、一杯ひろがつた形のまま、また動かなくなつてしまつた。"
"185","sakaguchi","sobomu.txt",""
"186","sakaguchi","sobomu.txt","「しくじつた！もう死ねない！」"
"187","sakaguchi","sobomu.txt","と、彼はつづけさまに呻いた。"
"188","sakaguchi","sobomu.txt",""
"189","sakaguchi","sobomu.txt","「君達が起きる前から正気づいてゐたのだ。"
"190","sakaguchi","sobomu.txt","君達が来てからのことも、みんな分つてゐたのだ。"
"191","sakaguchi","sobomu.txt","すこし睡むいのだ。"
"192","sakaguchi","sobomu.txt","いろ／＼のことが分りかけたやうな気がしたんだよ。"
"193","sakaguchi","sobomu.txt","それももう分らなくなつてしまつたやうだ。"
"194","sakaguchi","sobomu.txt","とにかく、もう大丈夫なんだ。"
"195","sakaguchi","sobomu.txt","心配せずに寝床へひきとつてくれ。"
"196","sakaguchi","sobomu.txt","俺もすこし睡むりたいのだ」"
"197","sakaguchi","sobomu.txt","然し三尺四方の床の上へ一杯ひろがつた形は、依然微動もしなかつた。"
"198","sakaguchi","sobomu.txt","そのまま数秒の時が流れた。"
"199","sakaguchi","sobomu.txt","彼は突然もく／＼と起きあがりはじめた。"
"200","sakaguchi","sobomu.txt","起きあがつてしまふと、羽目板に両手を支え、暫く俯向いて目をつぶつてゐたが、"
"201","sakaguchi","sobomu.txt","「お午までねむらせてくれ」"
"202","sakaguchi","sobomu.txt","と独話のやうに呟いておいて、急に振向いて、手探りでもするやうな恰好で動きはじめた。"
"203","sakaguchi","sobomu.txt","人々の顔は目につかないのか、その方には目をくれず、二階の寝床へあがつて行かうとした。"
"204","sakaguchi","sobomu.txt",""
"205","sakaguchi","sobomu.txt","「顔を拭いて――」"
"206","sakaguchi","sobomu.txt","と忍の叫ぶ声なぞも耳にはいらぬのであらう、ただ夕空の蟇のやうに階段を這ひ登つていつた。"
"207","sakaguchi","sobomu.txt","草吉はその後ろからついていつたが、汚いものをつけたのか、汚物を漏らしたのか、とにかく悪臭の堪えがたいものがあり、それが草吉の朦朧と痺れた頭に、人の死生喜怒哀楽は汚物の悪臭芬々たるが如く卑小にして醜しといふ感を与へた。"
"208","sakaguchi","sobomu.txt",""
